,X,Y,Z,U,t
143286,3.8506680449364015,4.930820396301669,19.06614735402487,7.714714202598793,35.82167910839554
143287,3.8533742735043814,4.938193984444769,19.058191157072372,7.71503232653407,35.82192910964555
143288,3.8560921707835023,4.945579447420234,19.05025071627684,7.715350431181557,35.822179110895554
143289,3.8588217373118057,4.952976803948577,19.04232605703161,7.715668516540486,35.822429112145564
143290,3.861562973672744,4.960386072759549,19.034417204820794,7.715986582610045,35.822679113395566
143291,3.8643158804950906,4.967807272591809,19.026524185219543,7.71630462938945,35.822929114645575
143292,3.8670804584528473,4.97524042219259,19.01864702389431,7.7166226568779015,35.823179115895584
143293,3.869856708265154,4.982685540317369,19.010785746603133,7.716940665074597,35.82342911714559
143294,3.872644630696195,4.990142645729534,19.00294037919589,7.717258653978755,35.823679118395596
143295,3.875444226555106,4.997611757200054,18.995110947614577,7.717576623589566,35.8239291196456
143296,3.8782554966958807,5.005092893507135,18.987297477893577,7.717894573906249,35.82417912089561
143297,3.8810784420172757,5.012586073435894,18.979499996159927,7.718212504927996,35.82442912214561
143298,3.883913063462717,5.0200913157780125,18.971718528633595,7.718530416654026,35.82467912339562
143299,3.8867593620202032,5.027608639331407,18.963953101627745,7.718848309083536,35.82492912464563
143300,3.8896173387222097,5.035138062899884,18.95620374154901,7.7191661822157265,35.82517912589563
143301,3.8924869946455924,5.042679605292802,18.94847047489777,7.719484036049814,35.82542912714564
143302,3.8953683309114893,5.05023328532473,18.940753328268414,7.719801870584988,35.82567912839564
143303,3.898261348685223,5.057799121815101,18.93305232834962,7.720119685820482,35.82592912964565
143304,3.901166049176203,5.065377133587877,18.925367501924633,7.720437481755464,35.82617913089565
143305,3.9040824336378246,5.072967339471192,18.91769887587152,7.720755258389173,35.82642913214566
143306,3.9070105033673714,5.080569758297019,18.910046477163466,7.7210730157208065,35.82667913339567
143307,3.9099502597059126,5.088184408900811,18.902410332869035,7.721390753749546,35.826929134645674
143308,3.9129017040382035,5.095811310121161,18.894790470152447,7.721708472474628,35.82717913589568
143309,3.915864837792583,5.103450480799449,18.887186916273855,7.72202617189524,35.827429137145685
143310,3.9188396624408712,5.1111019397794895,18.87959969858962,7.722343852010598,35.827679138395695
143311,3.921826179498268,5.118765705907183,18.87202884455258,7.722661512819899,35.8279291396457
143312,3.9248243905232476,5.126441798030161,18.864474381712345,7.722979154322359,35.828179140895706
143313,3.927834297117455,5.13413023499743,18.85693633771555,7.723296776517177,35.828429142145716
143314,3.9308559009256014,5.1418310356590196,18.849414740306145,7.723614379403555,35.82867914339572
143315,3.933889203635359,5.149544218865621,18.841909617325673,7.723931962980709,35.82892914464573
143316,3.9369342069772544,5.157269803468234,18.83442099671354,7.724249527247835,35.82917914589573
143317,3.939990912724562,5.1650078083178,18.8269489065073,7.724567072204149,35.82942914714574
143318,3.9430593226931974,5.17275825226485,18.819493374842928,7.724884597848842,35.82967914839574
143319,3.9461394387416084,5.180521154159135,18.8120544299551,7.725202104181147,35.82992914964575
143320,3.9492312627706667,5.188296532849267,18.80463210017748,7.725519591200247,35.83017915089576
143321,3.952334796723559,5.196084407182353,18.797226413942976,7.725837058905345,35.83042915214576
